fold,actual,predicted,absolute_error,geo_distance_km,environment_distance,support
1,6.548017,6.318001604444443,0.23001539555555706,50.11627667910984,0.2610721147890105,Supported
1,0.942509,1.6382774833333322,0.6957684833333322,62.951839964246055,0.9234129591180281,Supported
1,9.860272,6.318001604444443,3.5422703955555574,50.38508840202069,0.26240236392387406,Supported
1,0.749445,1.6412941999999988,0.8918491999999988,62.61152810858465,0.9226658187168868,Supported
1,1.33967,1.2892672033333312,0.05040279666666869,113.90716943807166,1.4842482869282783,Caution
1,1.102814,1.3058205499999975,0.20300654999999757,113.88059208569088,0.959778872333046,Caution
1,0.318286,4.041319700000002,3.7230337000000016,50.71795087920775,1.2308622390893487,Supported
1,6.724144,5.560864678222231,1.163279321777769,0.331146849046569,0.5421034431919414,Supported
1,3.546383,1.3245467066666643,2.221836293333336,67.68846830840636,1.382718471447833,Caution
1,3.472031,1.3245467066666643,2.147484293333336,68.1261224972934,1.3825635666936615,Caution
1,0.466438,1.9415848433333311,1.4751468433333312,335.27628885428066,0.991422214787026,Extrapolation
1,0.302308,1.9224806066666638,1.6201726066666637,341.0912577619347,0.9496136304747698,Extrapolation
1,0.402879,6.657074173333333,6.254195173333333,362.83824151598515,1.6562524242006373,Extrapolation
1,9.363521,4.868074847500006,4.495446152499994,100.08955818030317,0.7673790420457264,Caution
1,1.161321,6.6281066599999985,5.466785659999998,364.2281013394759,1.6713057761607184,Extrapolation
1,6.245223,4.8643125641666725,1.3809104358333277,100.3619142378724,0.7656850611844209,Caution
2,0.341454,7.045823779999995,6.704369779999995,170.25798868026345,2.6599716870480528,Extrapolation
2,2.59128,2.2750009833333333,0.31627901666666647,103.58375931630465,1.2460587490351722,Caution
2,2.178,8.655122266666686,6.477122266666686,107.55885032769984,1.0819075538735685,Caution
2,1.566289,10.970401673333333,9.404112673333334,137.82303808857597,2.1317425888115786,Extrapolation
2,1.20877,1.6780257866666584,0.46925578666665846,24.861495323015173,0.5648208866315511,Supported
2,9.238534,12.324338606666668,3.0858046066666684,74.39430140210436,2.084441616572469,Extrapolation
2,15.320029,9.454476033333332,5.865552966666668,74.58721258460064,2.0969464245298184,Extrapolation
2,4.384549,5.28359621666667,0.8990472166666699,50.38508840202069,1.8429948240689138,Caution
2,1.857298,5.32715373666667,3.46985573666667,58.0036325690319,1.8212314726082797,Caution
2,3.550067,5.664521876666672,2.1144548766666724,84.49579622735588,2.0737522035584757,Extrapolation
2,6.887565,6.408955853333329,0.4786091466666713,66.27821823576548,1.7320490397840278,Caution
2,9.797825,6.184843646666673,3.6129813533333266,41.07270876454555,1.8113070827416684,Caution
2,0.897587,0.6319703299999998,0.2656166700000002,84.05396641016102,0.6852359613284549,Supported
2,1.31768,3.1642626166666648,1.8465826166666648,55.56231059507808,2.5592036733957277,Extrapolation
2,5.964499,4.741352350000005,1.223146649999995,116.69909964563837,0.728435742918047,Caution
2,3.461667,4.748193383333339,1.2865263833333391,116.88613404161778,0.7283359194800862,Caution
2,1.698375,4.8366607200000065,3.1382857200000065,113.34430153727806,0.8037739720651269,Caution
2,1.166769,4.8366607200000065,3.6698917200000065,113.4332320894114,0.8053414546148324,Caution
2,1.393483,5.298206676666674,3.9047236766666744,73.37399963767132,1.1032100488010568,Supported
2,0.855302,5.298498790000008,4.443196790000008,73.3537807263953,1.1028841213979395,Supported
2,7.799283,11.19785384999999,3.3985708499999907,51.351469191732335,0.67239220208581,Supported
2,2.645503,6.044004170000002,3.3985011700000016,108.25337194490488,2.0353129759438136,Extrapolation
2,9.972925,11.380556116666659,1.4076311166666589,51.63964823775026,0.6717397401719627,Supported
2,3.615134,6.044004170000002,2.428870170000002,108.248192102034,2.0348313654350063,Extrapolation
2,5.938225,5.459821833333342,0.4784031666666584,27.161634595038652,0.90726390179579,Supported
2,4.833991,5.469943226666675,0.6359522266666753,22.96290076731106,0.9048700369994086,Supported
2,13.405547,6.704156550000003,6.701390449999997,81.42255870332869,1.5099380086074408,Caution
2,5.194461,5.568894920000009,0.3744339200000084,19.339244495821287,0.9004078531564624,Supported
2,7.350979,5.633062040000006,1.717916959999994,115.80082655983027,1.1530369370108926,Caution
2,7.903851,6.122988953333335,1.7808620466666651,115.22795967250427,1.1436217295402802,Caution
2,9.861525,6.305891623333336,3.5556333766666643,110.77584535922529,1.1353564785371162,Caution
2,0.239722,1.7149661966666656,1.4752441966666656,388.1195872290391,2.4234280298455837,Extrapolation
2,5.533933,9.48384762,3.9499146200000004,53.50406073907816,2.3221355652300577,Extrapolation
2,0.271092,1.7149661966666656,1.4438741966666657,385.8673478446456,2.4164962877036995,Extrapolation
2,9.419626,9.554685153333335,0.1350591533333354,48.658470596763244,2.3089185122559366,Extrapolation
2,0.246531,1.4172834533333312,1.1707524533333311,317.1540010204849,2.239423113061909,Extrapolation
2,0.160215,1.910020020000001,1.749805020000001,287.2225202398073,1.8185618674720878,Extrapolation
2,0.218331,1.9120958866666675,1.6937648866666675,283.5376539416617,1.8139004559982044,Extrapolation
2,0.340995,1.6074007366666654,1.2664057366666654,279.89715699554336,1.4246709337798025,Extrapolation
2,0.179689,1.5081972133333321,1.3285082133333321,210.66691433693558,1.900145643096505,Extrapolation
2,0.375259,1.159236623333331,0.7839776233333311,209.93767636366434,1.5278635473314313,Extrapolation
2,0.699219,1.1545969866666643,0.4553779866666643,206.4510416284994,1.5240627713471824,Extrapolation
2,0.176326,1.1786257399999973,1.0022997399999973,192.24854056900074,1.544143588856856,Caution
2,0.063881,1.178653669999997,1.114772669999997,190.53963042853414,1.5110499541025226,Caution
2,0.128928,1.4304978233333312,1.3015698233333313,187.23841322771202,1.7955089367907726,Caution
2,0.808203,1.5286987133333303,0.7204957133333303,71.8357785396334,1.0652252577902461,Supported
2,0.900901,1.5281763266666637,0.6272753266666637,68.95912037259399,1.0566900955482346,Supported
2,0.844273,1.5804791666666635,0.7362061666666635,64.76915447048674,1.054798084626682,Supported
2,2.238093,1.4120180499999968,0.8260749500000033,48.21916231989638,1.0913466565444156,Supported
2,4.667212,4.078633469999999,0.5885785300000013,55.67042053747288,0.5746622608388439,Supported
2,3.081825,1.4115139433333297,1.6703110566666701,46.66711249696125,1.0843930484890352,Supported
2,5.524371,0.8398335233333316,4.6845374766666685,41.63962771556478,0.8369670890747065,Supported
2,5.031545,4.072933933333332,0.9586110666666681,55.48217512541939,0.5747904456158154,Supported
2,4.227363,5.113734343333339,0.8863713433333382,100.26629281231591,0.8677143431826421,Caution
2,3.077937,5.111665600000004,2.033728600000004,100.4072133444952,0.8673941242366286,Caution
2,5.997055,4.6293135566666725,1.367741443333327,49.68085388205332,0.41101375732684103,Supported
2,0.424833,0.8821102299999986,0.45727722999999854,71.45728830570604,0.7826920209449962,Supported
2,6.352912,4.6293135566666725,1.7235984433333273,49.68085388205332,0.41101375732684103,Supported
2,2.842617,1.439327453333332,1.4032895466666682,115.04811821553885,2.0604195456183536,Extrapolation
2,2.491377,1.631377933333333,0.859999066666667,113.22685504332016,1.7724236302548249,Caution
2,2.76533,1.6366269233333333,1.1287030766666668,112.29068948581661,1.7780748220282176,Caution
2,0.605422,8.078700289999986,7.473278289999986,90.95472884978166,1.229966008100781,Supported
2,0.703392,4.202443280000004,3.499051280000004,152.8892970473184,2.5362572565753445,Extrapolation
2,0.589552,7.567971383333323,6.978419383333323,92.20806392260297,1.4308633690457395,Caution
2,0.493343,7.530779789999991,7.03743678999999,110.7592908158293,1.3997004673262243,Caution
2,0.641622,1.2708370966666651,0.6292150966666651,114.07767203867621,1.1409122117022392,Caution
2,0.489709,1.2722002999999986,0.7824912999999987,111.89594037170806,1.1424987667246038,Caution
2,0.816799,7.536891823333323,6.720092823333323,96.4366555083284,1.4186589378068826,Caution
2,0.705246,7.536891823333323,6.831645823333323,100.89923941917522,1.4115429520587732,Caution
2,0.462912,7.532466829999991,7.069554829999991,106.08909028973143,1.4045697278977065,Caution
2,2.63242,1.5933059733333328,1.0391140266666674,98.53159165324011,1.014347410047401,Supported
2,3.951364,3.840524306666676,0.110839693333324,61.70739195425313,0.44810236852868013,Supported
2,2.741188,1.6711005233333327,1.0700874766666675,94.52910708696173,1.0137709441905305,Supported
